-1,2013,-404,1000,178243
-1,2012,-294,1000,178647
-1,32,244,10,178748
-1,42,261,10,178849
-1,22,164,10,178950
-1,22,82,10,179346
-1,12,185,10,180129
-1,32,257,10,180230
-1,12,198,10,180432
-1,2012,-425,1000,180533
-1,22,299,10,180735
-1,234,-134,11,180836
-1,2012,-190,10,180937
-1,2002,114,1000,181232
-1,2012,-306,1000,181636
-1,32,245,10,182032
-1,2012,-294,1000,182436
-1,212,-52,100,182739
-1,2012,-149,1000,182840
-1,22,144,10,183034
-1,12,238,10,185038
-1,2012,-44,1000,185139
-1,22,304,10,185341
-1,2012,-341,1000,185442
-1,2042,-351,10,185846
-1,2022,-357,1000,185947
-1,22,377,10,186040
-1,12,153,10,186141
-1,22,328,10,186444
-1,22,83,10,186545
-1,2002,116,1000,186848
-1,32,165,10,187143
-1,2002,343,1000,187345
-1,2012,-309,1000,187547
-1,32,167,10,187850
-1,12,90,10,188145
-1,32,241,10,188347
-1,32,257,10,188448
-1,202,338,100,188549
-1,22,276,10,188751
-1,2012,-122,1000,189349
-1,12,259,10,189450
-1,22,203,10,189652
-1,22,163,10,190031
-1,2012,-230,1000,191033
-1,32,171,10,191235
-1,222,-154,100,191336
-1,212,-13,100,191437
-1,2002,114,1000,191841
-1,2012,-408,10,191942
-1,12,222,10,192035
-1,212,-359,10,192237
-1,222,-70,100,192540
-1,202,300,100,192641
-1,22,268,10,192843
-1,2012,-18,10,193239
-1,212,-394,100,193845
-1,2012,-53,1000,194140
-1,2012,-283,1000,194443
-1,22,239,10,194645
-1,22,317,10,194746
-1,2012,-136,10,194847
-1,2013,-196,1000,195041
-1,2002,110,1000,195445
-1,2012,-45,10,195647
-1,2012,-101,10,195849
-1,2012,-45,1000,196144
-1,212,-395,10,196346
-1,2002,115,1000,196750
-1,212,-61,100,197348
-1,22,48,10,197550
-1,2002,226,1000,198047
-1,2012,-371,1000,198249
-1,22,255,10,198350
-1,12,51,10,198451
-1,2012,-411,1000,198653
-1,12,286,10,198855
-1,22,73,10,199150
-1,222,-32,100,199251
-1,22,347,10,199352
-1,22,172,10,199453
-1,2012,-138,1000,199655
-1,22,173,10,199958
-1,2012,-353,1000,200008
-1,2012,-309,1000,200109
-1,2012,-127,1000,200311
-1,2012,-402,10,200513
-1,2012,-43,1000,200614
-1,12,440,10,200917
-1,22,48,10,201111
-1,12,291,10,201414
-1,12,378,10,201515
-1,22,79,10,201818
-1,222,-368,10,202113
-1,2012,-408,1000,202719
-1,202,210,100,203418
-1,212,-359,100,203923
-1,213,-263,10,204016
-1,12,162,10,204218
-1,22,324,10,204319
-1,222,-372,10,204420
-1,2013,-196,1000,204521
-1,22,6,10,204622
-1,2012,-149,1000,205119
-1,212,-61,100,205220
-1,22,10,10,205725
-1,2002,152,1000,205826
-1,212,-366,10,206222
-1,22,364,10,206323
-1,22,326,10,206525
-1,22,403,10,206727
-1,212,-400,10,206828
-1,2012,-425,10,206929
-1,222,-392,10,207123
-1,2012,-371,1000,207426
-1,222,-224,10,208024
-1,212,-339,10,208125
-1,22,11,10,208226
-1,22,298,10,208327
-1,2012,-105,10,208630
-1,2012,-214,10,209127
-1,2022,-361,1000,209228
-1,212,-422,100,209329
-1,23,253,10,209834
-1,32,244,10,209935
-1,2012,-218,10,210011
-1,12,393,10,210112
-1,2012,-138,10,210415
-1,2012,-33,1000,210617
-1,42,249,10,211114
-1,22,163,10,211215
-1,234,-134,10,211316
-1,2012,-80,10,211417
-1,22,328,10,211619
-1,22,173,10,211720
-1,42,261,10,211821
-1,2012,-118,1000,211922
-1,12,329,10,212015
-1,32,167,10,212116
-1,32,256,10,212217
-1,212,-20,100,212318
-1,2002,217,1000,212419
-1,2012,-409,1000,212823
-1,22,2,10,213017
-1,22,4,10,213421
-1,22,323,10,213522
-1,2012,-45,1000,214019
-1,12,145,10,214221
-1,12,63,10,214423
-1,2002,397,1000,214524
-1,2012,-301,1000,214625
-1,2012,-230,10,214726
-1,2012,-216,10,217126
-1,2012,-77,10,217429
-1,22,159,10,219231
-1,12,188,10,220721
-1,213,-91,100,221319
-1,212,-146,100,223929
-1,32,232,10,224022
-1,22,346,10,227432
-1,32,26,10,227533
-1,22,385,10,228434
-1,22,205,10,231928
-1,2012,-125,1000,233326
-1,2002,362,1000,236130
-1,22,4,10,237334
-1,212,-201,10,238033
-1,212,-52,100,239136
-1,22,192,10,239944
-1,2032,-231,1000,245333
-1,2002,66,1000,246133
-1,222,-372,100,248339
-1,2012,-34,1000,249947
-1,2012,-9,1000,250427
-1,22,64,10,250932
-1,2012,-138,1000,251833
-1,2012,-77,1000,255639
-1,212,-366,100,255740
-1,203,-112,100,256540
-1,2002,362,1000,257542
-1,2012,-374,1000,257845
-1,22,1,10,257946
-1,2042,-351,1000,263436
-1,212,-413,10,268749
-1,42,249,10,268850
-1,212,-69,10,270332
-1,2012,-412,10,275645
-1,2002,194,1000,280739
-1,22,431,10,280941
-1,22,376,10,281135
-1,222,-384,100,283543
-1,2012,-297,10,285345
-1,32,160,10,285446
-1,12,322,10,286347
-1,32,382,10,286650
-1,2012,-89,1000,287248
-1,12,5,10,289555
-1,22,345,10,290136
-1,212,-20,100,293748
-1,33,-108,11,295146
-1,2012,-54,1000,297655
-1,12,14,10,298051
-1,32,245,10,298455
-1,212,-400,100,299154
-1,2012,-337,1000,299760
-1,32,241,10,300618
-1,2002,220,1000,300719
-1,12,250,10,303119
-1,2012,-141,1000,303624
-1,222,-38,10,304020
-1,22,304,10,304727
-1,23,419,10,305830
-1,222,-38,10,307127
-1,2012,-402,1000,308129
-1,12,213,10,308331
-1,22,320,10,309636
-1,202,28,100,310621
-1,23,295,10,311320
-1,22,258,10,316633
-1,2012,-365,1000,316835
-1,2002,369,1000,318637
-1,2042,-351,1000,320826
-1,2002,426,1000,321323
-1,2012,-54,1000,322224
-1,202,207,100,325129
-1,2012,-34,10,329440
-1,12,335,10,329844
-1,222,-368,100,330324
-1,42,330,10,333330
-1,32,165,10,334635
-1,22,313,10,336841
-1,2022,-126,10,339847
-1,2002,290,1000,341834
-1,2012,-285,1000,342129
-1,2022,-310,10,346137
-1,22,313,10,346945
-1,12,349,10,348545
-1,12,381,10,349244
-1,32,318,10,350330
-1,2002,221,1000,352132
-1,2012,-125,1000,352738
-1,212,-413,100,353740
-1,42,199,10,356948
-1,212,-399,100,358144
-1,202,423,100,360030
-1,12,189,10,361234
-1,22,179,10,361941
-1,2002,212,1000,365343
-1,212,-132,10,366042
-1,22,50,10,366446
-1,222,-154,10,368551
-1,12,193,10,368753
-1,42,199,10,377451
-1,12,389,10,378756
-1,2012,-89,10,378857
-1,222,-414,10,379657
-1,2012,-218,1000,380036
-1,212,-201,100,381038
-1,22,363,10,381543
-1,22,39,10,382242
-1,2002,227,1000,385046
-1,2012,-218,1000,385450
-1,212,-225,10,386250
-1,22,375,10,387959
-1,212,-228,100,389357
-1,23,55,10,390645
-1,2012,-427,1000,391748
-1,222,-355,10,392750
-1,212,-41,100,393247
-1,2012,-284,1000,393550
-1,22,364,10,394956
-1,22,323,10,395251
-1,12,305,10,395756
-1,23,272,10,397154
-1,2012,-150,1000,397760
-1,2012,-140,1000,397861
-1,2022,-310,1000,401422
-1,52,233,10,406432
-1,212,-424,100,406836
-1,2012,-84,1000,412528
-1,202,28,100,413934
-1,2012,-128,1000,414229
-1,22,239,10,415837
-1,22,352,10,419239
-1,32,318,10,421226
-1,2012,-106,10,422632
-1,22,375,10,424939
-1,212,-16,100,429040
-1,212,-422,10,432332
-1,12,266,10,433839
-1,222,-75,10,436239
-1,2012,-106,1000,436845
-1,2012,-80,1000,441939
-1,212,-19,10,448347
-1,2012,-128,1000,453441
-1,12,312,10,453542
-1,212,-202,10,456346
-1,22,151,10,459453
-1,2002,271,1000,461743
-1,2002,67,1000,463040
-1,12,248,10,465852
-1,2012,-150,1000,467351
-1,22,40,10,468050
-1,2012,-356,1000,469961
-1,212,-103,10,475855
-1,212,-71,10,479762
-1,22,431,10,481042
-1,2042,-351,10,481951
-1,2012,-149,10,485757
-1,32,187,10,486759
-1,2042,-351,10,495255
-1,2012,-216,1000,497865
-1,22,56,10,499566
-1,2012,-122,1000,500222
-1,2012,-380,1000,506234
-1,212,-93,100,510225
-1,2012,-122,10,510326
-1,2012,-140,1000,512835
-1,22,95,10,513130
-1,2012,-341,10,513736
-1,12,438,10,516742
-1,22,2,10,517239
-1,2002,391,1000,518746
-1,2002,271,1000,519647
-1,2012,-141,10,519950
-1,22,363,10,520228
-1,2012,-101,1000,522434
-1,22,320,10,523032
-1,222,-355,100,525541
-1,22,344,10,529549
-1,12,379,10,529953
-1,222,-70,10,530635
-1,222,-161,10,531536
-1,212,-333,100,531940
-1,2012,-306,1000,536647
-1,52,233,10,540436
-1,22,258,10,541640
-1,213,-91,100,541943
-1,32,170,10,545345
-1,2012,-68,1000,547046
-1,212,-339,100,548250
-1,12,390,10,552241
-1,212,-12,100,552544
-1,12,42,10,553344
-1,23,295,10,555348
-1,12,331,10,555651
-1,12,211,10,555954
-1,2012,-387,1000,557857
-1,2002,434,1000,558657
-1,2012,-380,10,558960
-1,212,-13,100,559053
-1,32,318,10,559457
-1,33,-242,11,561242
-1,12,319,10,561444
-1,202,383,100,561949
-1,2002,311,1000,562345
-1,202,35,100,562446
-1,42,249,10,565452
-1,42,247,10,566454
-1,22,184,10,567052
-1,12,200,10,567759
-1,42,261,10,567961
-1,2012,-49,1000,568963
-1,32,232,10,570243
-1,212,-41,100,572045
-1,222,-154,100,573249
-1,2002,340,1000,573451
-1,22,302,10,576255
-1,12,401,10,578057
-1,12,23,10,579665
-1,212,-422,100,579867
-1,32,187,10,580044
-1,2012,-99,10,580347
-1,222,-372,10,580650
-1,12,315,10,580751
-1,22,129,10,581349
-1,2012,-411,1000,581450
-1,22,117,10,583858
-1,12,76,10,585862
-1,2002,115,1000,586460
-1,32,256,10,587664
-1,2012,-365,10,588565
-1,2022,-361,10,590047
-1,212,-139,10,592455
-1,42,261,10,594156
-1,22,429,10,597869
-1,32,27,10,598568
-1,2032,-231,10,599065
-1,22,236,10,599469
-1,12,277,10,599671
-1,2012,-341,1000,601127
-1,22,347,10,604537
-1,2012,-371,10,609143
-1,222,-414,100,611938
-1,2012,-98,1000,613538
-1,22,336,10,614439
-1,2002,391,1000,615441
-1,2012,-127,10,615744
-1,212,-435,10,616645
-1,222,-355,100,617748
-1,12,436,10,618952
-1,22,164,10,620434
-1,12,181,10,622236
-1,222,-414,10,626648
-1,2012,-25,1000,627549
-1,32,382,10,627852
-1,2012,-396,10,628248
-1,22,299,10,633847
-1,212,-333,100,634748
-1,222,-368,10,635245
-1,222,-38,100,638049
-1,212,-15,10,645450
-1,2012,-156,10,645551
-1,42,330,10,647858
-1,212,-202,100,654350
-1,2012,-425,1000,654552
-1,2012,-57,10,654754
-1,12,123,10,656253
-1,212,-395,100,656657
-1,22,348,10,657659
-1,2012,-89,1000,660951
-1,2012,-281,1000,662551
-1,32,321,10,663755
-1,202,383,100,664757
-1,212,-24,100,665254
-1,2012,-412,1000,667056
-1,22,151,10,668361
-1,222,-368,100,671855
-1,222,-32,10,672756
-1,42,199,10,673455
-1,2002,209,1000,675661
-1,32,160,10,677766
-1,2002,7,1000,677968
-1,2012,-29,10,679568
-1,32,382,10,679770
-1,22,280,10,680250
-1,2002,416,1000,680452
-1,2012,-57,1000,680957
-1,22,179,10,683256
-1,2012,-43,10,685058
-1,212,-395,100,686969
-1,42,247,10,687163
-1,222,-161,100,690152
-1,12,398,10,692964
-1,42,325,10,693764
-1,42,168,10,694362
-1,22,180,10,695768
-1,212,-388,100,698168
-1,22,270,10,700634
-1,212,-19,100,702133
-1,2012,-128,10,704238
-1,2012,-131,1000,705341
-1,42,373,10,706040
-1,212,-139,100,707749
-1,2012,-29,1000,709551
-1,234,-134,10,713239
-1,33,-108,10,715041
-1,2012,-29,1000,715647
-1,212,-69,100,715950
-1,212,-339,100,720337
-1,2002,209,1000,723141
-1,212,-394,100,724446
-1,202,219,100,725751
-1,12,97,10,727553
-1,212,-62,10,727654
-1,212,-435,100,728454
-1,2012,-53,10,729557
-1,2012,-427,1000,731140
-1,222,-38,100,732243
-1,2012,-150,10,734045
-1,212,-413,100,735148
-1,22,317,10,737960
-1,23,272,10,742549
-1,2002,426,1000,744553
-1,212,-12,10,748258
-1,12,174,10,748662
-1,2012,-402,1000,749058
-1,22,237,10,749361
-1,42,175,10,751348
-1,22,410,10,753150
-1,2012,-81,10,753251
-1,12,235,10,756055
-1,2002,293,1000,757764
-1,212,-94,10,759869
-1,2032,-231,1000,761957
-1,2012,-337,1000,763557
-1,2032,-231,10,765056
-1,2022,-361,1000,765864
-1,2012,-353,1000,767464
-1,22,280,10,769064
-1,212,-62,100,770352
-1,2012,-105,1000,771354
-1,2042,-351,10,773257
-1,212,-394,10,774663
-1,222,-75,100,779370
-1,2002,195,1000,782561
-1,2012,-396,1000,783462
-1,2012,-111,1000,784565
-1,2002,416,1000,788674
-1,212,-20,10,788876
-1,213,-263,100,789373
-1,2012,-44,1000,792564
-1,2022,-126,10,792766
-1,42,373,10,793465
-1,22,403,10,800941
-1,33,-108,11,802844
-1,22,376,10,803240
-1,12,421,10,804646
-1,212,-433,10,809252
-1,2012,-427,10,810843
-1,12,3,10,812746
-1,22,269,10,814548
-1,202,219,100,814649
-1,22,316,10,815247
-1,2012,-223,10,816653
-1,212,-282,10,818455
-1,2022,-126,1000,818859
-1,212,-139,100,820745
-1,202,300,100,825048
-1,22,265,10,825553
-1,22,352,10,825654
-1,22,56,10,826353
-1,22,166,10,826454
-1,12,78,10,827052
-1,22,432,10,828862
-1,212,-388,100,832651
-1,22,237,10,833148
-1,2012,-99,1000,833249
-1,12,240,10,837560
-1,22,298,10,837964
-1,212,-399,10,841349
-1,32,257,10,843151
-1,2012,-30,1000,844961
-1,22,346,10,845458
-1,23,419,10,849264
-1,2022,-279,10,849971
-1,2022,-357,1000,852455
-1,32,27,10,856766
-1,2022,-354,10,856968
-1,12,262,10,857263
-1,2012,-85,1000,859671
-1,2012,-43,1000,861456
-1,2012,-68,10,865363
-1,2012,-283,10,869472
-1,2012,-374,10,870861
-1,213,-263,100,871762
-1,22,159,10,871964
-1,2012,-81,1000,872158
-1,212,-93,10,872562
-1,2012,-230,1000,872764
-1,22,344,10,873968
-1,2012,-9,1000,877168
-1,12,234,10,877269
-1,222,-392,100,878776
-1,2002,227,1000,878877
-1,52,233,10,880157
-1,32,256,10,882161
-1,202,22,100,884064
-1,212,-65,100,885975
-1,212,-433,100,886674
-1,212,-12,100,887373
-1,12,208,10,888678
-1,212,-52,10,889579
-1,222,-372,100,891667
-1,222,-70,100,894673
-1,2012,-409,10,894774
-1,222,-32,100,896778
-1,2022,-130,10,896879
-1,212,-132,100,898176
-1,212,-103,100,899885
-1,32,160,10,901038
-1,2012,-68,1000,901139
-1,2012,-214,1000,901442
-1,22,40,10,902242
-1,22,11,10,904044
-1,2002,293,1000,905147
-1,22,191,10,907656
-1,22,302,10,908860
-1,222,-161,100,910241
-1,32,321,10,910443
-1,2012,-301,1000,911849
-1,2002,267,1000,912447
-1,2022,-130,1000,917255
-1,2012,-297,1000,917558
-1,12,360,10,919966
-1,22,215,10,922854
-1,212,-399,100,923755
-1,2002,369,1000,926862
-1,222,-392,100,927359
-1,32,165,10,930449
-1,22,204,10,932554
-1,2012,-356,1000,933253
-1,2012,-31,10,937160
-1,2022,-310,10,942658
-1,2002,289,1000,943862
-1,22,178,10,947668
-1,2012,-84,1000,951457
-1,22,314,10,952863
-1,12,177,10,955465
-1,22,192,10,957974
-1,202,210,100,958976
-1,2032,-231,10,959574
-1,22,1,10,962058
-1,52,233,10,965367
-1,42,249,10,965771
-1,12,407,10,966975
-1,2002,158,1000,969476
-1,2012,-337,10,970764
-1,2022,-278,1000,971160
-1,42,168,10,978578
-1,2013,-196,10,979984
-1,2022,-279,10,983773
-1,212,-65,100,984472
-1,22,183,10,987074
-1,22,79,10,987983
-1,22,178,10,989987
-1,2012,-412,1000,990366
-1,2012,-111,10,991267
-1,22,428,10,992673
-1,222,-32,10,992774
-1,22,377,10,993675
-1,212,-228,10,994273
-1,212,-93,100,996782
